X,Y,5739786682,48537606@N,july+z1,22_07.0,1305891095,PENTAX+K-x,_IGP3855,%EB%88%84%,Unnamed_ 8,Unnamed_ 9,Unnamed_ 1,Unnamed__1,Unnamed__2,http_//www,http_//far,Attributio,http_//cre,3277_1,4_1,23699b9459,e56aae0c39,jpg,0_1,3687559790,23385510@N,Turansa+To,01_22.0,1246722109,SONY+DSC-T,DSC08921,Unnamed_ 7,"cuyo,es,pa",2493_1,3_1,49f72d4661,39b99f2dc3,field_1,Attribut_1,http_//c_1,http_//f_1,http_//w_1
451396.351836124900728,204653.899714441678952,7307695346,9586405@N03,Alcalaina,17:09.0,1338465557.000000000000000,Panasonic+DMC-FZ48,Canada+goose,,"birds,water",,-1.257086000000000,51.738197000000000,15.000000000000000,http://www.flickr.com/photos/9586405@N03/7307695346/,http://farm8.staticflickr.com/7093/7307695346_a05276dcc6.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,7093.000000000000000,8.000000000000000,a05276dcc6,3e1d1fe637,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
452283.213354732026346,206223.545475039456505,6053425643,40102764@N03,samoac,47:18.0,1313611570.000000000000000,Canon+EOS+Kiss+X4,20110817-10%2747.jpg,,"boat,death+and+a+fool,e15,east+15,film,filming,magdalen+bridge,nature,old,oxford,river,rowing+boat,shoot,vintage,water",,-1.244008000000000,51.752226999999998,16.000000000000000,http://www.flickr.com/photos/40102764@N03/6053425643/,http://farm7.staticflickr.com/6080/6053425643_38ed147f71.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,6080.000000000000000,7.000000000000000,38ed147f71,295ca3c39b,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
449837.677150137489662,207338.327793847885914,6857540465,42383671@N00,mdavidford,22:43.0,1328982385.000000000000000,SONY+DSC-H2,Sleeping+Boats,Boats+moored+on+the+Thames+in+front+of+a+flooded+Port+Meadow,"boat,flood,pollard,port+meadow,reflection,river,thames,tree,water",,-1.279273000000000,51.762472000000002,16.000000000000000,http://www.flickr.com/photos/42383671@N00/6857540465/,http://farm8.staticflickr.com/7040/6857540465_9a254f4cff.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,7040.000000000000000,8.000000000000000,9a254f4cff,0c2fd542eb,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
452588.209382779663429,204607.11321070214035,9094772835,43188309@N00,janetmck,26:17.0,1371766735.000000000000000,Apple+iPhone+5,Playing+with+water,A+big+plastic+box+full+of+water+and+some+cups+can+keep+her+happy+for+ages.,"cup,drink,drinking,playing,water",,-1.239834000000000,51.737665999999997,16.000000000000000,http://www.flickr.com/photos/43188309@N00/9094772835/,http://farm8.staticflickr.com/7422/9094772835_1a5903b4a1.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,7422.000000000000000,8.000000000000000,1a5903b4a1,a6504e84bb,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
466783.084775576367974,176807.557008516974747,6323157970,11569642@N00,karenblakeman,34:15.0,1320688813.000000000000000,Panasonic+DMC-FZ28,Mapledurham+Watermill%2810%29,,"2011,grade+ii+listed+building,mapledurham,mapledurham+house,mapledurham+watermill,november,oxfordshire,thames,watermill",,-1.039581000000000,51.486232999999999,14.000000000000000,http://www.flickr.com/photos/11569642@N00/6323157970/,http://farm7.staticflickr.com/6220/6323157970_154aa200c1.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,6220.000000000000000,7.000000000000000,154aa200c1,37f4dc3ef9,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
444038.202300656004809,216220.895290556538384,4578853329,44491765@N06,HangtownGal,40:25.0,1273004712.000000000000000,SONY+DSC-W170,09Eur+Eng+Blenheim+Palace+034,,"%E2%80%9C1657+chocolate+shop%E2%80%9D,%E2%80%9Canne+hathaway%E2%80%99s+cottage%E2%80%9D,%E2%80%9Cavebury+stone+circle%E2%80%9D,%E2%80%9Cblenheim+palace%E2%80%9D,%E2%80%9Cbritish+museum%E2%80%9D,%E2%80%9Cburton-on-the-water%E2%80%9D,%E2%80%9Cchipping+camp",,-1.362175000000000,51.842816999999997,15.000000000000000,http://www.flickr.com/photos/44491765@N06/4578853329/,http://farm5.staticflickr.com/4061/4578853329_e8c65f36ef.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,4061.000000000000000,5.000000000000000,e8c65f36ef,6db0938378,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
450182.396138382377103,211900.895978320331778,4432841397,31533458@N02,WillyPayne,00:51.0,1268605156.000000000000000,Canon+EOS+450D,Silo+passage,,"abandoned,deserted,disused,empty,factory,grain+silo,rubble,urban+exploration,urbex,water+eaton",,-1.273620000000000,51.803460999999999,14.000000000000000,http://www.flickr.com/photos/31533458@N02/4432841397/,http://farm3.staticflickr.com/2752/4432841397_75643c012d.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2752.000000000000000,3.000000000000000,75643c012d,d006eebbbd,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
446895.423438374185935,246468.26029672799632,9714193083,22144722@N02,dlanor+smada,30:58.0,1378809527.000000000000000,,Magical+light.,A+re-working+of+an+old+1970%27s+slide.+Oxford+canal%2C+Cropredy%2C+Oxon.+Have+a+look+in+%22+Sets+%22%2C+my+sets%2C+anyone%27s+sets%2C+you%27ll+always+find+something+interesting.,"canals,oxford+canal,smoke,sparkle,swans,water",,-1.316578000000000,52.114516999999999,16.000000000000000,http://www.flickr.com/photos/22144722@N02/9714193083/,http://farm6.staticflickr.com/5545/9714193083_b4626ee1a2.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,5545.000000000000000,6.000000000000000,b4626ee1a2,1a5ce98024,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
444038.202300656004809,216220.895290556538384,4579460662,44491765@N06,HangtownGal,28:34.0,1273004232.000000000000000,SONY+DSC-W170,09Eur+Eng+Blenheim+Palace+020,,"%E2%80%9C1657+chocolate+shop%E2%80%9D,%E2%80%9Canne+hathaway%E2%80%99s+cottage%E2%80%9D,%E2%80%9Cavebury+stone+circle%E2%80%9D,%E2%80%9Cblenheim+palace%E2%80%9D,%E2%80%9Cbritish+museum%E2%80%9D,%E2%80%9Cburton-on-the-water%E2%80%9D,%E2%80%9Cchipping+camp",,-1.362175000000000,51.842816999999997,15.000000000000000,http://www.flickr.com/photos/44491765@N06/4579460662/,http://farm5.staticflickr.com/4018/4579460662_73147d7918.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,4018.000000000000000,5.000000000000000,73147d7918,3cd50dd2be,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
440267.882034302863758,201456.512668075272813,3900328711,31288879@N00,Mike+Legend,27:42.0,1252430502.000000000000000,Canon+EOS+400D+DIGITAL,Newbridge+%28Downstream+Side%29,This+bridge+does+not+have+split-waters+on+the+downstream+side.%0A%0A%28%3Ca+href%3D%22http%3A%2F%2Fbighugelabs.com%2Fonblack.php%3Fid%3D3900328711%26size%3Dlarge%22+rel%3D%22nofollow%22%3EView+On+Black%3C%2Fa%3E%29,"arch,arches,bridge,river,thames,water",,-1.418609000000000,51.710357999999999,13.000000000000000,http://www.flickr.com/photos/31288879@N00/3900328711/,http://farm3.staticflickr.com/2634/3900328711_3670a911d7.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2634.000000000000000,3.000000000000000,3670a911d7,2a2b822ba9,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
444038.202300656004809,216220.895290556538384,4578836325,44491765@N06,HangtownGal,31:21.0,1273004310.000000000000000,SONY+DSC-W170,09Eur+Eng+Blenheim+Palace+023,,"%E2%80%9C1657+chocolate+shop%E2%80%9D,%E2%80%9Canne+hathaway%E2%80%99s+cottage%E2%80%9D,%E2%80%9Cavebury+stone+circle%E2%80%9D,%E2%80%9Cblenheim+palace%E2%80%9D,%E2%80%9Cbritish+museum%E2%80%9D,%E2%80%9Cburton-on-the-water%E2%80%9D,%E2%80%9Cchipping+camp",,-1.362175000000000,51.842816999999997,15.000000000000000,http://www.flickr.com/photos/44491765@N06/4578836325/,http://farm5.staticflickr.com/4031/4578836325_e2cd06f8b2.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,4031.000000000000000,5.000000000000000,e2cd06f8b2,ace8d8a427,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
450443.026718958863057,208182.117772586003412,3807214764,21204781@N07,pcgn7,13:32.0,1249884812.000000000000000,,Frenchay+Rd+bridge+with+wild+flower,%3Ca+href%3D%22http%3A%2F%2Fwww.bighugelabs.com%2Fonblack.php%3Fid%3D3807214764%26size%3Dlarge%22+rel%3D%22nofollow%22%3EView+Big+On+Black%3C%2Fa%3E,"2009,august,bridge,nyes,oxford,pcgn7,raw+hdr,reflection,water",,-1.270380000000000,51.770004000000000,14.000000000000000,http://www.flickr.com/photos/21204781@N07/3807214764/,http://farm4.staticflickr.com/3430/3807214764_f7a94ec6b9.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,3430.000000000000000,4.000000000000000,f7a94ec6b9,cb7b50e1d3,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
450908.963168291084003,206473.214316134399269,4954013618,31288879@N00,Mike+Legend,44:42.0,1283512364.000000000000000,Canon+EOS+400D+DIGITAL,Duck,I+don%27t+recall+ever+seeing+a+duck+coloured+like+this+before.+On+the+lake+at+Worcester+College%2C+Oxford,"bird,duck,fowl,oxford,speckled,spotted,water,waterlillies",,-1.263878000000000,51.754598000000001,16.000000000000000,http://www.flickr.com/photos/31288879@N00/4954013618/,http://farm5.staticflickr.com/4086/4954013618_c2d64db59c.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,4086.000000000000000,5.000000000000000,c2d64db59c,e58a9f2cb4,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
451210.0366200961289,206654.226901403570082,6201106864,12452432@N03,Joss+U,31:39.0,1317490941.000000000000000,SAMSUNG+GT-I9000,Oxford,,"boats,oxford,river,water",,-1.259490000000000,51.756197999999998,11.000000000000000,http://www.flickr.com/photos/12452432@N03/6201106864/,http://farm7.staticflickr.com/6170/6201106864_331b733ee7.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,6170.000000000000000,7.000000000000000,331b733ee7,8b26ec92b7,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
451449.938345975242555,205568.519735400215723,370970834,93384183@N00,jellybeanz,14:07.0,1169922485.000000000000000,NIKON+CORPORATION+NIKON+D50,Blue,The+reason+for+all+these+water+based+photos%3F+All+to+be+revealed+soon+%28after+going+through+2GB+of+photos%29,"blue,d50,nikon,nikon+d50,oxford,punt,river,water",,-1.256175000000000,51.746414999999999,15.000000000000000,http://www.flickr.com/photos/93384183@N00/370970834/,http://farm1.staticflickr.com/187/370970834_0781c099bd.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,187.000000000000000,1.000000000000000,0781c099bd,0781c099bd,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
452193.477970925683621,206048.988291377667338,3496811029,52298892@N00,Stuart+Bryant,41:15.0,1241365748.000000000000000,FUJIFILM+FinePix+S8100fd,Oxford+Botanical+Gardens,Oxford+Botanical+Gardens,"aloe,banana,botanical,cactus,dirt,fish,flower,garden,gravel,lemon,lily,mud,orange,oxford,oxfordshire,pond,sand,trap,vase,water,weed",,-1.245334000000000,51.750666000000002,16.000000000000000,http://www.flickr.com/photos/52298892@N00/3496811029/,http://farm4.staticflickr.com/3394/3496811029_a32963cbd2.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3394.000000000000000,4.000000000000000,a32963cbd2,6a55446daa,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
450182.396138382377103,211900.895978320331778,4433596624,31533458@N02,WillyPayne,35:21.0,1268604760.000000000000000,Canon+EOS+450D,Struts,,"abandoned,deserted,disused,empty,factory,grain+silo,rubble,urban+exploration,urbex,water+eaton",,-1.273620000000000,51.803460999999999,14.000000000000000,http://www.flickr.com/photos/31533458@N02/4433596624/,http://farm5.staticflickr.com/4003/4433596624_9856d5b516.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,4003.000000000000000,5.000000000000000,9856d5b516,d27f4c8423,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
452193.477970925683621,206048.988291377667338,3496805913,52298892@N00,Stuart+Bryant,35:48.0,1241365652.000000000000000,FUJIFILM+FinePix+S8100fd,Oxford+Botanical+Gardens,Oxford+Botanical+Gardens,"aloe,banana,botanical,cactus,dirt,fish,flower,garden,gravel,lemon,lily,mud,orange,oxford,oxfordshire,pond,sand,trap,vase,water,weed",,-1.245334000000000,51.750666000000002,16.000000000000000,http://www.flickr.com/photos/52298892@N00/3496805913/,http://farm4.staticflickr.com/3261/3496805913_dcb08c36b4.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3261.000000000000000,4.000000000000000,dcb08c36b4,0f87f79408,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
452493.92977058805991,203193.641579673625529,3201071413,10088577@N00,lxsocon,19:27.0,1232124687.000000000000000,,Make+Millionaires+History%21,,"35mm,65mm,ad701,bridge,fuji+pro+800z,graffiti,mamiya+7ii,mural,panoramic+adaptor,reflection,water",,-1.241412000000000,51.724966999999999,15.000000000000000,http://www.flickr.com/photos/10088577@N00/3201071413/,http://farm4.staticflickr.com/3328/3201071413_07bd6a9261.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,3328.000000000000000,4.000000000000000,07bd6a9261,8d4b96f86a,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
444038.202300656004809,216220.895290556538384,4579540658,44491765@N06,HangtownGal,32:34.0,1273006065.000000000000000,SONY+DSC-W170,09Eur+Eng+Blenheim+Palace+066,,"%E2%80%9C1657+chocolate+shop%E2%80%9D,%E2%80%9Canne+hathaway%E2%80%99s+cottage%E2%80%9D,%E2%80%9Cavebury+stone+circle%E2%80%9D,%E2%80%9Cblenheim+palace%E2%80%9D,%E2%80%9Cbritish+museum%E2%80%9D,%E2%80%9Cburton-on-the-water%E2%80%9D,%E2%80%9Cchipping+camp",,-1.362175000000000,51.842816999999997,15.000000000000000,http://www.flickr.com/photos/44491765@N06/4579540658/,http://farm5.staticflickr.com/4043/4579540658_b5dae4f9ba.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,4043.000000000000000,5.000000000000000,b5dae4f9ba,b116faeeb4,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
448590.288029785559047,208835.852256987476721,389477678,49503126065@N01,Manic+Street+Preacher,58:57.0,1171402797.000000000000000,Canon+DIGITAL+IXUS+60,The+Thames,,"oxford,port+meadow,river,thames,thames+path,water",,-1.297137000000000,51.776045000000003,14.000000000000000,http://www.flickr.com/photos/49503126065@N01/389477678/,http://farm1.staticflickr.com/176/389477678_9ee6db2344.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,176.000000000000000,1.000000000000000,9ee6db2344,9ee6db2344,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
450114.964762163930573,206924.748185589734931,323152922,87547772@N00,Arenamontanus,11:07.0,1166202452.000000000000000,Minolta+Co.%2C+Ltd.+DiMAGE+E201,Breakthrough,A+bit+of+flooding+across+the+towpath.,"2006,december,fiddler%27s+island,flooding,oxford,towpath,water",,-1.275315000000000,51.758729000000002,14.000000000000000,http://www.flickr.com/photos/87547772@N00/323152922/,http://farm1.staticflickr.com/141/323152922_960ca56d5f.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,141.000000000000000,1.000000000000000,960ca56d5f,960ca56d5f,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
450582.431315692083444,197170.540019196865615,8753605840,42383671@N00,mdavidford,09:26.0,1368951281.000000000000000,SONY+DSC-H2,Calm+Reflection,Reflections+in+the+water+behind+the+weir+at+Abingdon+Lock,"abingdon,abingdon+lock,chain,lock,posts,reflection,river+thames,water,winter",,-1.269956000000000,51.670991000000001,16.000000000000000,http://www.flickr.com/photos/42383671@N00/8753605840/,http://farm3.staticflickr.com/2851/8753605840_173cb0748a.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2851.000000000000000,3.000000000000000,173cb0748a,0806a484f1,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
439576.758121663006023,204889.549827619688585,4503542612,17612257@N00,snapp3r,48:03.0,1270753644.000000000000000,KYOCERA+Finecam+SL300R,Sunset+2,,"fishing,lake,oxleaze,sky,sunset,water",,-1.428222000000000,51.741273000000000,10.000000000000000,http://www.flickr.com/photos/17612257@N00/4503542612/,http://farm5.staticflickr.com/4034/4503542612_09de324e27.jpg,Attribution-NoDerivs License,http://creativecommons.org/licenses/by-nd/2.0/,4034.000000000000000,5.000000000000000,09de324e27,98ba9c5095,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
450518.808896172675304,206644.365713773004245,4884481993,24077318@N03,2E0MCA,38:03.0,1281611313.000000000000000,Canon+EOS+40D,Approaching+Isis+Lock%2C+Oxford+Canal,,"barge,boat,canal,canon,england,eos40d,narrowboat,oxford,transport,water",,-1.269505000000000,51.756171999999999,16.000000000000000,http://www.flickr.com/photos/24077318@N03/4884481993/,http://farm5.staticflickr.com/4134/4884481993_d031d8a417.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,4134.000000000000000,5.000000000000000,d031d8a417,70a24991cb,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
