X,Y,5739786682,48537606@N,july+z1,22_07.0,1305891095,PENTAX+K-x,_IGP3855,%EB%88%84%,Unnamed_ 8,Unnamed_ 9,Unnamed_ 1,Unnamed__1,Unnamed__2,http_//www,http_//far,Attributio,http_//cre,3277_1,4_1,23699b9459,e56aae0c39,jpg,0_1,3687559790,23385510@N,Turansa+To,01_22.0,1246722109,SONY+DSC-T,DSC08921,Unnamed_ 7,"cuyo,es,pa",2493_1,3_1,49f72d4661,39b99f2dc3,field_1,Attribut_1,http_//c_1,http_//f_1,http_//w_1
422966.561279692687094,198008.123799502267502,7772934860,10918768@N00,skeggy,00:50.0,1344857921.000000000000000,Canon+PowerShot+G12,,A+Walk+to+Buscot+Weir,"buscot,lock,pool,river,thames,weir",,-1.669235000000000,51.680325000000003,12.000000000000000,http://www.flickr.com/photos/10918768@N00/7772934860/,http://farm9.staticflickr.com/8423/7772934860_744e271f4e.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,8423.000000000000000,9.000000000000000,744e271f4e,2321dbffb9,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
449018.677271063323133,208554.25424502970418,2561689399,49503126065@N01,Manic+Street+Preacher,26:15.0,1212959108.000000000000000,Canon+DIGITAL+IXUS+60,Day+122%3A+Towpath+Excursion,Fri+30+May+2008.+Someone+thought+it%27d+be+fun+to+follow+the+Thames+path+back+from+the+pub.+The+fixie+rider+might+disagree.,"critical+mass,cycling,fixie,oxford,project+365,project+366,river,sunset,thames,thames+path",,-1.290968000000000,51.773476000000002,15.000000000000000,http://www.flickr.com/photos/49503126065@N01/2561689399/,http://farm4.staticflickr.com/3013/2561689399_2f25cf84e3.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3013.000000000000000,4.000000000000000,2f25cf84e3,eb42e095b9,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
448462.488051253953017,209038.391728618531488,5550222698,8361414@N05,ludwig+van+standard+lamp,23:58.0,1300802454.000000000000000,Canon+EOS+7D,still+water,,"log,oxford,port+meadow,river,tree",,-1.298961000000000,51.777876999999997,13.000000000000000,http://www.flickr.com/photos/8361414@N05/5550222698/,http://farm6.staticflickr.com/5014/5550222698_851361cb15.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,5014.000000000000000,6.000000000000000,851361cb15,79e85b0b6e,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
452411.386757709900849,204364.353175788302906,6026181861,10287726@N02,simononly,48:43.0,1312916714.000000000000000,Canon+EOS+450D,Candles+for+Peace,,"450d,buddhist,candle,canon,chinese,donnington+bridge,nuclear,oxford,peace,protest,river,thames,water",,-1.242431000000000,51.735500000000002,16.000000000000000,http://www.flickr.com/photos/10287726@N02/6026181861/,http://farm7.staticflickr.com/6186/6026181861_087ae6e634.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,6186.000000000000000,7.000000000000000,087ae6e634,5bac1ccb90,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
447953.272637815913185,224221.408109725161921,6956562462,52298892@N00,Stuart+Bryant,09:28.0,1335112160.000000000000000,Panasonic+DMC-FZ38,Rousham+House+and+Gardens+-+79,,"flower,garden,house,monument,plant,river,rousham,statue,stream,tree",,-1.304240000000000,51.914422999999999,16.000000000000000,http://www.flickr.com/photos/52298892@N00/6956562462/,http://farm9.staticflickr.com/8160/6956562462_70e518f02c.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,8160.000000000000000,9.000000000000000,70e518f02c,7827e06019,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
451513.728939389286097,206934.945487864431925,6907161804,27195496@N00,FlickrDelusions,25:09.0,1333797639.000000000000000,SONY+NEX-3,Slug+on+a+thorn,At+the+Pitt+Rivers+Museum%2C+Oxford.+Used+as+a+folk+cure+for+warts+%28go+out+at+night%2C+catch+a+slug+and+rub+it+on+your+warts%2C+then+impale+it+on+a+thorn%29.+The+slug+is+bleached+white+inside+a+jar+of+formaldehyde.,"oxford,pitt+rivers+museum,slug,thorn",,-1.255049000000000,51.758693999999998,16.000000000000000,http://www.flickr.com/photos/27195496@N00/6907161804/,http://farm8.staticflickr.com/7257/6907161804_3c326b4d37.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,7257.000000000000000,8.000000000000000,3c326b4d37,0aba8b3d0d,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
443670.47421266802121,215319.638646539533511,3382665161,89904893@N00,Dmitry+Shakin,50:17.0,1237930528.000000000000000,SONY+DSLR-A700,Waterfall,,"blenheim,england,oxfordshire,river,uk,water,waterfall",,-1.367626000000000,51.834743000000003,14.000000000000000,http://www.flickr.com/photos/89904893@N00/3382665161/,http://farm4.staticflickr.com/3645/3382665161_91b9362776.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,3645.000000000000000,4.000000000000000,91b9362776,c04d731402,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
452283.213354732026346,206223.545475039456505,6053425643,40102764@N03,samoac,47:18.0,1313611570.000000000000000,Canon+EOS+Kiss+X4,20110817-10%2747.jpg,,"boat,death+and+a+fool,e15,east+15,film,filming,magdalen+bridge,nature,old,oxford,river,rowing+boat,shoot,vintage,water",,-1.244008000000000,51.752226999999998,16.000000000000000,http://www.flickr.com/photos/40102764@N03/6053425643/,http://farm7.staticflickr.com/6080/6053425643_38ed147f71.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,6080.000000000000000,7.000000000000000,38ed147f71,295ca3c39b,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
449837.677150137489662,207338.327793847885914,6857540465,42383671@N00,mdavidford,22:43.0,1328982385.000000000000000,SONY+DSC-H2,Sleeping+Boats,Boats+moored+on+the+Thames+in+front+of+a+flooded+Port+Meadow,"boat,flood,pollard,port+meadow,reflection,river,thames,tree,water",,-1.279273000000000,51.762472000000002,16.000000000000000,http://www.flickr.com/photos/42383671@N00/6857540465/,http://farm8.staticflickr.com/7040/6857540465_9a254f4cff.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,7040.000000000000000,8.000000000000000,9a254f4cff,0c2fd542eb,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
452230.852210205513984,204839.09619686647784,1802690165,8361414@N05,ludwig+van+standard+lamp,11:08.0,1193737874.000000000000000,Canon+EOS+20D,river+scene,Up+by+the+river+at+Donnington+Bridge,"creative_commons,donnington,oxford,river,thames",,-1.244974000000000,51.739784999999998,14.000000000000000,http://www.flickr.com/photos/8361414@N05/1802690165/,http://farm3.staticflickr.com/2185/1802690165_6e71320765.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2185.000000000000000,3.000000000000000,6e71320765,182bc61ea0,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
452119.856829298601951,206118.412583030178212,6896118998,27237408@N03,huangjiahui,35:04.0,1333467430.000000000000000,Canon+EOS+500D,Punts+under+Magdalen+Bridge,,"bridge,cherwell,college,magdalen,oxford,punts,river,silhouette,sun",,-1.246390000000000,51.751297000000001,16.000000000000000,http://www.flickr.com/photos/27237408@N03/6896118998/,http://farm8.staticflickr.com/7122/6896118998_954cd1683c.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,7122.000000000000000,8.000000000000000,954cd1683c,f472f30637,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
452121.612343990011141,206108.86504800041439,5739634080,10808029@N07,lorenzaccio*,33:28.0,1305885754.000000000000000,Canon+EOS+40D,Oxford+in+the+mist,november+2010%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.flickr.com%2Fphotos%2Florenzaccio%2F5741864527%2Fin%2Fphotostream%2F%22%3E%3C%E2%80%94next%3C%2Fa%3E%0A%0A----------------------------------------------------%0ALorenzaccio+%28cc%29+some+rights+reserved%,"b%26w,black+and+white,england,fog,great+britain,lorenzaccio,mist,oxford,punt,river,trees,uk,vertical+panorama,vertorama",,-1.246366000000000,51.751210999999998,14.000000000000000,http://www.flickr.com/photos/10808029@N07/5739634080/,http://farm3.staticflickr.com/2073/5739634080_2332a8c5d2.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2073.000000000000000,3.000000000000000,2332a8c5d2,7ecdab2e6c,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
451461.302458797115833,206924.955932637269143,338008479,26259696@N00,mfcorwin,00:00.0,1167446206.000000000000000,,,,"canon+ae-1+program,fuji+superia+800,museum+of+natural+history+%26+pitt+rivers,oxford",,-1.255810000000000,51.758609000000000,15.000000000000000,http://www.flickr.com/photos/26259696@N00/338008479/,http://farm1.staticflickr.com/161/338008479_937b427ce6.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,161.000000000000000,1.000000000000000,937b427ce6,937b427ce6,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
428936.469313205685467,211527.233409635780845,5371559022,27195496@N00,FlickrDelusions,52:28.0,1295483617.000000000000000,SONY+DSLR-A100,Windrush+valley%3A+tree+and+dog,,"asthall,oxfordshire,river,sony+a100,trees,windrush",,-1.581770000000000,51.801600999999998,16.000000000000000,http://www.flickr.com/photos/27195496@N00/5371559022/,http://farm6.staticflickr.com/5284/5371559022_c6846dc039.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,5284.000000000000000,6.000000000000000,c6846dc039,c9ac8fabd2,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
450930.949715849244967,207379.058072871004697,125627279,37988160@N00,benwerd,45:13.0,1144583541.000000000000000,SONY+DSC-P92,Set,,"oxford,reflection,river,silhouette,sunset,tree",,-1.263427000000000,51.762740000000001,10.000000000000000,http://www.flickr.com/photos/37988160@N00/125627279/,http://farm1.staticflickr.com/55/125627279_a05130f9d6.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,55.000000000000000,1.000000000000000,a05130f9d6,a05130f9d6,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
440267.882034302863758,201456.512668075272813,3900328711,31288879@N00,Mike+Legend,27:42.0,1252430502.000000000000000,Canon+EOS+400D+DIGITAL,Newbridge+%28Downstream+Side%29,This+bridge+does+not+have+split-waters+on+the+downstream+side.%0A%0A%28%3Ca+href%3D%22http%3A%2F%2Fbighugelabs.com%2Fonblack.php%3Fid%3D3900328711%26size%3Dlarge%22+rel%3D%22nofollow%22%3EView+On+Black%3C%2Fa%3E%29,"arch,arches,bridge,river,thames,water",,-1.418609000000000,51.710357999999999,13.000000000000000,http://www.flickr.com/photos/31288879@N00/3900328711/,http://farm3.staticflickr.com/2634/3900328711_3670a911d7.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2634.000000000000000,3.000000000000000,3670a911d7,2a2b822ba9,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
445934.24238833313575,240821.899357508169487,8724225116,39415781@N06,ell+brown,46:38.0,1368125194.000000000000000,FUJIFILM+FinePix+S2980,Spiceball+Footbridge+-+Banbury+-+River+Cherwell+-+Spiceball+Bridge,The+brand+new+%3Ca+href%3D%22http%3A%2F%2Fwww.shstructures.com%2Fportfolio%2F198%2F0%22+rel%3D%22nofollow%22%3ESpiceball+Footbridge%3C%2Fa%3E%2C+crossing+the+River+Cherwell+in+Banbury.%0A%0AIt+links+Spiceball+Park+Road+to+the+new+Spiceball+Leisure+Centre,"banbury,bridge,burke+rickhards,cherwell,cherwell+district+council,concord+avenue,david+dexter+assoc.,england,freyssinet,great+britain,kier+moss,oxfordshire,river+cherwell,rnbcherwell,robothams+architects,sh+structures+ltd,spiceball+bridge,spiceball+footb",,-1.331373000000000,52.063836000000002,16.000000000000000,http://www.flickr.com/photos/39415781@N06/8724225116/,http://farm8.staticflickr.com/7443/8724225116_4ecd2733a6.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,7443.000000000000000,8.000000000000000,4ecd2733a6,fa517e8d74,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
450402.171150969574228,196833.50470725557534,3534302492,58522598@N00,Jazza2,06:52.0,1242413254.000000000000000,Canon+EOS+350D+DIGITAL,IMG_3574,,"abingdon,boat,dragon,race,river,row,rowing,teams,thames",upcoming%3Aevent%3D2505449,-1.272611000000000,51.667977000000000,14.000000000000000,http://www.flickr.com/photos/58522598@N00/3534302492/,http://farm3.staticflickr.com/2090/3534302492_d6f98ca410.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2090.000000000000000,3.000000000000000,d6f98ca410,5472c22b9e,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
452522.119373021938372,203053.564505486458074,488824863,90514086@N00,Cyberslayer,43:29.0,1178569919.000000000000000,NIKON+E8800,DSCN5000,Rowing+on+the+Thames+in+Oxford.,"boat,great+britain,oxford,oxfordshire,river,row,rowing,thames",,-1.241025000000000,51.723705000000002,14.000000000000000,http://www.flickr.com/photos/90514086@N00/488824863/,http://farm1.staticflickr.com/211/488824863_6c71e6c82d.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,211.000000000000000,1.000000000000000,6c71e6c82d,25c2674e35,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
450402.171150969574228,196833.50470725557534,3534306786,58522598@N00,Jazza2,14:22.0,1242413384.000000000000000,Canon+EOS+350D+DIGITAL,IMG_3590,,"abingdon,boat,dragon,race,river,row,rowing,teams,thames",upcoming%3Aevent%3D2505449,-1.272611000000000,51.667977000000000,14.000000000000000,http://www.flickr.com/photos/58522598@N00/3534306786/,http://farm4.staticflickr.com/3636/3534306786_6cb6716372.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3636.000000000000000,4.000000000000000,6cb6716372,139c4c6344,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
449726.084556974237785,196764.641299617884215,11910782816,87087035@N00,bishib70,03:16.0,1389546039.000000000000000,OLYMPUS+IMAGING+CORP.+SP-820UZ,Floodgate,Protection+from+the+Thames+at+St+Helen%27s+Wharf%2C+Abingdon,"2014,abingdon,flood,floodgate,flooding,floods,january,oxfordshire,protection,river,sandbags,st+helen%27s+wharf,thames",,-1.282396000000000,51.667417999999998,16.000000000000000,http://www.flickr.com/photos/87087035@N00/11910782816/,http://farm8.staticflickr.com/7337/11910782816_537f7e7975.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,7337.000000000000000,8.000000000000000,537f7e7975,071af0300a,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
452132.71633818448754,207165.319813773501664,8716887137,55919472@N00,skittledog,25:05.0,1367940432.000000000000000,OLYMPUS+IMAGING+CORP.+E-PL2,All+alone,After+the+rollers%2C+the+punt+has+to+be+brought+back+to+the+side+to+allow+everyone+to+get+on.+%0A%0AObviously%2C+this+photo+was+not+taken+by+me...,"cherwell,me,oxford,punting,river",,-1.246047000000000,51.760708000000001,15.000000000000000,http://www.flickr.com/photos/55919472@N00/8716887137/,http://farm8.staticflickr.com/7335/8716887137_4483743fc8.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,7335.000000000000000,8.000000000000000,4483743fc8,2781919fc4,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
451210.0366200961289,206654.226901403570082,6201106864,12452432@N03,Joss+U,31:39.0,1317490941.000000000000000,SAMSUNG+GT-I9000,Oxford,,"boats,oxford,river,water",,-1.259490000000000,51.756197999999998,11.000000000000000,http://www.flickr.com/photos/12452432@N03/6201106864/,http://farm7.staticflickr.com/6170/6201106864_331b733ee7.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,6170.000000000000000,7.000000000000000,331b733ee7,8b26ec92b7,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
449438.532888334302697,207937.366891879879404,99870864,29608685@N00,rossjamesparker,42:35.0,1139965059.000000000000000,FUJIFILM+FinePix1400Zoom,river,,"isis,oxfordshire,port+meadow,river,sailing,scoopt,thames",,-1.284971000000000,51.767893000000001,13.000000000000000,http://www.flickr.com/photos/29608685@N00/99870864/,http://farm1.staticflickr.com/43/99870864_2403d113d3.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,43.000000000000000,1.000000000000000,2403d113d3,2403d113d3,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
451556.886866162996739,205541.581667140126228,6382791985,42807077@N07,sdhaddow,21:59.0,1321966712.000000000000000,NIKON+CORPORATION+NIKON+D300S,Isis+in+the+fog%2C+Oxford,,"autumn,b%26w,boat,britain,christ+church,d300,england,fall,fog,meadow,monochrome,nikon,oxford,river,sepia,thames,uk",,-1.254630000000000,51.746163000000003,14.000000000000000,http://www.flickr.com/photos/42807077@N07/6382791985/,http://farm7.staticflickr.com/6113/6382791985_dd4dfbecdc.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,6113.000000000000000,7.000000000000000,dd4dfbecdc,bb245583f2,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
450414.984766219742596,205801.886395620938856,2581790986,22218727@N02,Dick+Penn,33:47.0,1213560693.000000000000000,FUJIFILM+FinePix+S5700+S700,Osney+Marine+11,,"decay,industrial,oxford,river,river+thames,sally,thames",,-1.271131000000000,51.748607000000000,14.000000000000000,http://www.flickr.com/photos/22218727@N02/2581790986/,http://farm4.staticflickr.com/3053/2581790986_ef38a8032a.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,3053.000000000000000,4.000000000000000,ef38a8032a,fdf1fd7a0d,jpg,0.000000000000000,,,,,0.000000000000000,,,,,0.000000000000000,0.000000000000000,,,,,,,
